data,sad,sygnatura,wynik,charakter,przyczyna,rodzaj,opis,link,nsa_sygnatura,nsa_link,nsa_zmienil,zrodlo
2026-04-14,WSA we Wrocławiu,II SAB/Wr 109/26,Negatywny,Merytoryczny,"Sąd rozpoznał sprawę merytorycznie i nie stwierdził bezczynności organu, ponieważ w relewantnych datach nie upłynął termin załatwienia sprawy.",Pobyt czasowy,Niekorzystny,https://orzeczenia.nsa.gov.pl/doc/D0E1CC55E3,,,,cbosa
2026-04-14,WSA we Wrocławiu,II SAB/Wr 14/26,Pozytywny,Merytoryczny,,Pobyt czasowy i praca,"Sąd potwierdził przewlekłość działania organu, ale nie przyznał sumy pieniężnej; część dotycząca zobowiązania organu została umorzona z uwagi na wydanie decyzji w toku sprawy.",https://orzeczenia.nsa.gov.pl/doc/058F8501C2,,,,cbosa
2026-04-14,WSA we Wrocławiu,II SAB/Wr 1523/25,Pozytywny,Merytoryczny,,Pobyt czasowy,"Stwierdzono przewlekłość i rażące naruszenie prawa, zobowiązano organ do wydania decyzji w terminie 60 dni oraz przyznano kwotę 200 zł (oraz zasądzono zwrot kosztów postępowania).",https://orzeczenia.nsa.gov.pl/doc/D3BB6367AC,,,,cbosa
2026-04-14,WSA we Wrocławiu,II SAB/Wr 1537/25,Pozytywny,Merytoryczny,,Pobyt czasowy i praca,"Stwierdzono przewlekłość, nakazano organowi rozpoznać sprawę w 60 dni i przyznano 200 zł oraz zasądzono koszty postępowania.",https://orzeczenia.nsa.gov.pl/doc/459D8DD493,,,,cbosa
2026-04-14,WSA we Wrocławiu,II SAB/Wr 25/26,Pozytywny,Merytoryczny,,Pobyt czasowy i praca,Sąd uznał przewlekłość postępowania i nakazał Wojewodzie rozpoznać/załatwić wniosek o zezwolenie na pobyt czasowy i pracę w terminie 60 dni od otrzymania prawomocnego wyroku z aktami.,https://orzeczenia.nsa.gov.pl/doc/57BE3143F2,,,,cbosa
2026-04-14,WSA we Wrocławiu,II SAB/Wr 31/26,Pozytywny,Merytoryczny,,Pobyt czasowy i praca,Stwierdzono przewlekłość i zobowiązano Wojewodę Dolnośląskiego do załatwienia wniosku poprzez wydanie decyzji w terminie 60 dni; odmówiono przyznania sumy pieniężnej (poza zwrotem kosztów).,https://orzeczenia.nsa.gov.pl/doc/C439249FE0,,,,cbosa
2026-04-14,WSA we Wrocławiu,II SAB/Wr 92/26,Pozytywny,Merytoryczny,,Pobyt czasowy,Organ ma wydać/załatwić sprawę w terminie 60 dni od prawomocności wyroku; przyznano też sumę pieniężną 200 zł oraz zasądzono 100 zł kosztów postępowania.,https://orzeczenia.nsa.gov.pl/doc/214516E528,,,,cbosa
2026-04-14,WSA w Gliwicach,III SAB/Gl 167/26,Negatywny,Procesowy,Nie wykazano należycie umocowania pełnomocnika lub nie złożono pełnomocnictwa.,Pobyt czasowy i praca,Niekorzystny,https://orzeczenia.nsa.gov.pl/doc/3C42A1C942,,,,cbosa
2026-04-14,WSA w Gliwicach,III SAB/Gl 511/25,Pozytywny,Merytoryczny,,Pobyt czasowy i praca,Sąd zobowiązał Wojewodę do rozpoznania wniosku w terminie 60 dni od zwrotu akt z prawomocnym wyrokiem oraz stwierdził bezczynność; zasądzono też 580 zł kosztów. Nie przyznano jednak sumy pieniężnej ani nie wymierzono grzywny.,https://orzeczenia.nsa.gov.pl/doc/B3852EAC1E,,,,cbosa
2026-04-14,WSA w Gliwicach,III SAB/Gl 519/25,Pozytywny,Merytoryczny,,Pobyt czasowy i praca,Wojewoda został zobowiązany do załatwienia wniosku o zezwolenie na pobyt czasowy w celu świadczenia pracy w terminie 60 dni od zwrotu akt z prawomocnym wyrokiem; sąd stwierdził bezczynność organu (bez rażącego naruszenia prawa).,https://orzeczenia.nsa.gov.pl/doc/044E1C96E5,,,,cbosa
2026-04-14,WSA w Gliwicach,III SAB/Gl 535/25,Pozytywny,Merytoryczny,,Pobyt czasowy,Organ został zobowiązany do rozpatrzenia wniosku o zezwolenie na pobyt czasowy (w celu pracy) w terminie 60 dni od zwrotu akt wraz z prawomocnym wyrokiem; sąd stwierdził bezczynność Wojewody w tej sprawie (bez rażącego naruszenia prawa).,https://orzeczenia.nsa.gov.pl/doc/5F7B5764BD,,,,cbosa
2026-04-14,WSA w Gliwicach,III SAB/Gl 538/25,Pozytywny,Merytoryczny,,Pobyt czasowy i praca,Sąd uzyskał dla skarżącego stwierdzenie bezczynności Wojewody oraz zobowiązał organ do rozpoznania wniosku o zezwolenie na pobyt czasowy w celu świadczenia pracy w zakreślonym terminie.,https://orzeczenia.nsa.gov.pl/doc/B058857CD7,,,,cbosa
2026-04-14,WSA w Gliwicach,III SAB/Gl 558/25,Pozytywny,Merytoryczny,,Pobyt czasowy i praca,Sąd zobowiązał Wojewodę do załatwienia wniosku o zezwolenie na pobyt czasowy w celu świadczenia pracy w terminie 60 dni od zwrotu akt z prawomocnym wyrokiem oraz stwierdził bezczynność organu (bez rażącego naruszenia prawa).,https://orzeczenia.nsa.gov.pl/doc/CE230B8260,,,,cbosa
2026-04-14,WSA w Gliwicach,III SAB/Gl 563/25,Pozytywny,Merytoryczny,,Pobyt czasowy i praca,"Uzyskała formalne stwierdzenie bezczynności Wojewody oraz zasądzenie kosztów postępowania; postępowanie zostało umorzone w części dotyczącej zobowiązania organu, a skarga w pozostałym zakresie (w tym o sumę pieniężną) została oddalona.",https://orzeczenia.nsa.gov.pl/doc/A5D2DFF47F,,,,cbosa
2026-04-14,WSA w Poznaniu,III SAB/Po 122/26,Negatywny,Procesowy,Nie uzupełniono wymaganego podpisu pod skargą lub innym pismem.,Pobyt czasowy,Niekorzystny,https://orzeczenia.nsa.gov.pl/doc/5D8A28ADBE,,,,cbosa
2026-04-14,WSA we Wrocławiu,III SAB/Wr 68/26,Negatywny,Procesowy,"Skarga została odrzucona, ponieważ mimo wezwania sądu nie uiszczono należnego wpisu sądowego.",Pobyt czasowy i praca,Niekorzystny,https://orzeczenia.nsa.gov.pl/doc/D5D967B0B9,,,,cbosa
2026-04-14,WSA we Wrocławiu,III SAB/Wr 76/26,Negatywny,Procesowy,"Skarga została odrzucona, ponieważ mimo wezwania sądu nie uiszczono należnego wpisu sądowego.",Pobyt czasowy i praca,Niekorzystny,https://orzeczenia.nsa.gov.pl/doc/C4479B440A,,,,cbosa
2026-04-14,WSA w Warszawie,IV SAB/Wa 841/25,Pozytywny,Merytoryczny,,Pobyt czasowy,Zobowiązano organ do działania,,Skarga kasacyjna: tak — sygnatura niepodana,Brak linku w wykazie WSA,Nie ustalono,wykaz
2026-04-14,WSA w Warszawie,IV SAB/Wa 848/25,Pozytywny,Merytoryczny,,Pobyt czasowy,Stwierdzono bezczynność organu,,Skarga kasacyjna: tak — sygnatura niepodana,Brak linku w wykazie WSA,Nie ustalono,wykaz
2026-04-15,WSA we Wrocławiu,I SAB/Wr 111/26,Negatywny,Procesowy,"Nie uzupełniono wymaganego numeru PESEL strony będącej osobą fizyczną albo nie złożono oświadczenia o jego nieposiadaniu, mimo prawidłowego wezwania sądu, co skutkowało odrzuceniem skargi z powodu nieusunięcia braku formalnego.; Nie wykazano należycie umocowania pełnomocnika lub nie złożono pełnomocnictwa.",Pobyt czasowy i praca,Niekorzystny,https://orzeczenia.nsa.gov.pl/doc/34D229A4D7,,,,cbosa
2026-04-15,WSA we Wrocławiu,I SAB/Wr 115/26,Negatywny,Procesowy,"Skarga została odrzucona, ponieważ mimo wezwania sądu nie uiszczono należnego wpisu sądowego.; Nie wykazano uprzedniego wniesienia ponaglenia do właściwego organu, mimo że wniesienie takiego ponaglenia jest warunkiem dopuszczalności skargi na bezczynność lub przewlekłe prowadzenie postępowania.",Pobyt czasowy i praca,Niekorzystny,https://orzeczenia.nsa.gov.pl/doc/8D6032AE7E,,,,cbosa
2026-04-15,WSA we Wrocławiu,I SAB/Wr 141/26,Negatywny,Procesowy,"Nie uzupełniono wymaganego numeru PESEL strony będącej osobą fizyczną albo nie złożono oświadczenia o jego nieposiadaniu, mimo prawidłowego wezwania sądu, co skutkowało odrzuceniem skargi z powodu nieusunięcia braku formalnego.",Pobyt czasowy,Niekorzystny,https://orzeczenia.nsa.gov.pl/doc/435F282F4A,,,,cbosa
2026-04-15,WSA we Wrocławiu,I SAB/Wr 50/26,Negatywny,Procesowy,"Skarga została odrzucona, ponieważ mimo wezwania sądu nie uiszczono należnego wpisu sądowego.; Nie wykazano uprzedniego wniesienia ponaglenia do właściwego organu, mimo że wniesienie takiego ponaglenia jest warunkiem dopuszczalności skargi na bezczynność lub przewlekłe prowadzenie postępowania.",Pobyt czasowy i praca,Niekorzystny,https://orzeczenia.nsa.gov.pl/doc/B7E3DAFF58,,,,cbosa
2026-04-15,WSA w Gliwicach,III SAB/Gl 140/26,Negatywny,Procesowy,"Skarżący albo jego pełnomocnik skutecznie cofnął skargę, a postępowanie umorzono.",Pobyt czasowy i praca,Niekorzystny,https://orzeczenia.nsa.gov.pl/doc/3C2257163F,,,,cbosa
2026-04-15,WSA we Wrocławiu,III SAB/Wr 10/26,Pozytywny,Merytoryczny,,Pobyt czasowy i praca,Sąd zobowiązał Wojewodę do wydania/załatwienia sprawy (wydania zaświadczenia) w terminie 7 dni oraz przyznał skarżącemu sumę pieniężną 500 zł i zasądził zwrot kosztów postępowania.,https://orzeczenia.nsa.gov.pl/doc/D069C71266,,,,cbosa
2026-04-15,WSA we Wrocławiu,III SAB/Wr 14/26,Pozytywny,Merytoryczny,,Pobyt czasowy i praca,Stwierdzono bezczynność i przewlekłość Wojewody w sprawie o zezwolenie na pobyt czasowy i pracę (z rażącym naruszeniem prawa) oraz przyznano skarżącemu 1000 zł; zasądzono też zwrot kosztów postępowania.,https://orzeczenia.nsa.gov.pl/doc/23B4E04450,,,,cbosa
2026-04-15,WSA we Wrocławiu,III SAB/Wr 40/26,Pozytywny,Merytoryczny,,Pobyt czasowy,"Stwierdzono bezczynność Wojewody w postępowaniu o zezwolenie na pobyt czasowy, zobowiązano organ do wydania rozstrzygnięcia w 60 dni oraz przyznano skarżącemu 1800 zł.",https://orzeczenia.nsa.gov.pl/doc/12F5069E2C,,,,cbosa
2026-04-15,WSA w Warszawie,IV SAB/Wa 146/26,Negatywny,Procesowy,szczegółowa przyczyna niepodana w wykazie WSA,Pobyt czasowy,Odrzucono skargę,,Nie wniesiono skargi kasacyjnej,Nie dotyczy,Nie dotyczy,wykaz
2026-04-15,WSA w Warszawie,IV SAB/Wa 741/25,Pozytywny,Merytoryczny,,Pobyt czasowy,Stwierdzono bezczynność organu,,Skarga kasacyjna: tak — sygnatura niepodana,Brak linku w wykazie WSA,Nie ustalono,wykaz
2026-04-15,WSA w Warszawie,IV SAB/Wa 744/25,Pozytywny,Merytoryczny,,Pobyt czasowy,Zobowiązano organ do działania,,Skarga kasacyjna: tak — sygnatura niepodana,Brak linku w wykazie WSA,Nie ustalono,wykaz
2026-04-15,WSA w Warszawie,IV SAB/Wa 811/25,Pozytywny,Merytoryczny,,Pobyt czasowy i praca,"Sąd uwzględnił skargę w zakresie podstawowej ochrony, stwierdzając bezczynność organu i zasądzając koszty (580 zł); nie przyznał jednak sumy pieniężnej ani nie stwierdził rażącego naruszenia prawa.",https://orzeczenia.nsa.gov.pl/doc/8716ADEE6B,,,,cbosa
2026-04-15,WSA we Wrocławiu,IV SAB/Wr 1276/25,Pozytywny,Merytoryczny,,Pobyt czasowy i praca,Zobowiązano Wojewodę do załatwienia wniosku skarżącego z 2 października 2023 r. o zezwolenie na pobyt czasowy i pracę w terminie 60 dni od otrzymania odpisu prawomocnego wyroku; stwierdzono bezczynność organu.,https://orzeczenia.nsa.gov.pl/doc/BD97CB97CC,,,,cbosa
2026-04-15,WSA we Wrocławiu,IV SAB/Wr 1353/25,Pozytywny,Merytoryczny,,Pobyt rezydenta długoterminowego UE,"Sąd stwierdził przewlekłość i nakazał Wojewodzie rozpatrzyć wniosek o zezwolenie na pobyt rezydenta długoterminowego UE w terminie 60 dni; zasądził zwrot kosztów, natomiast odmówił sumy pieniężnej z uwagi na brak rażącego naruszenia prawa.",https://orzeczenia.nsa.gov.pl/doc/0CB3CC0076,,,,cbosa
2026-04-15,WSA we Wrocławiu,IV SAB/Wr 1403/25,Pozytywny,Merytoryczny,,Pobyt czasowy i praca,"Sąd stwierdził przewlekłość i nakazał Wojewodzie rozpatrzyć wniosek o zezwolenie na pobyt czasowy i pracę w terminie 60 dni; brak przyznania grzywny/sumy pieniężnej, ale zasądzono zwrot kosztów postępowania sądowego.",https://orzeczenia.nsa.gov.pl/doc/0DB826FAA3,,,,cbosa
2026-04-15,WSA we Wrocławiu,IV SAB/Wr 234/26,Negatywny,Procesowy,"Skarga została odrzucona, ponieważ mimo wezwania sądu nie uiszczono należnego wpisu sądowego.; Nie uzupełniono wymaganego numeru PESEL strony będącej osobą fizyczną albo nie złożono oświadczenia o jego nieposiadaniu, mimo prawidłowego wezwania sądu, co skutkowało odrzuceniem skargi z powodu nieusunięcia braku formalnego.",Pobyt czasowy i praca,Niekorzystny,https://orzeczenia.nsa.gov.pl/doc/CD8DE87014,,,,cbosa
2026-04-16,WSA we Wrocławiu,I SAB/Wr 27/26,Pozytywny,Merytoryczny,,Pobyt czasowy,"WSA zobowiązał Wojewodę Dolnośląskiego do wydania aktu w sprawie zezwolenia na pobyt czasowy w terminie 30 dni, stwierdził przewlekłość (z rażącym naruszeniem prawa) i zasądził sumę pieniężną 600 zł oraz 100 zł kosztów postępowania.",https://orzeczenia.nsa.gov.pl/doc/94D3AB0484,,,,cbosa
2026-04-16,WSA we Wrocławiu,II SAB/Wr 1194/25,Pozytywny,Merytoryczny,,Pobyt czasowy i praca,"Sąd uznał, że Wojewoda pozostawał w bezczynności w sprawie zezwolenia na pobyt czasowy i pracę oraz zobowiązał go do wydania aktu w terminie 60 dni od otrzymania odpisu prawomocnego wyroku.",https://orzeczenia.nsa.gov.pl/doc/C5806CDBD3,,,,cbosa
2026-04-16,WSA we Wrocławiu,II SAB/Wr 1249/25,Pozytywny,Merytoryczny,,Pobyt czasowy i praca,"Stwierdzono bezczynność Wojewody; umorzono postępowanie w części zobowiązania organu do załatwienia wniosku (decyzja zapadła w toku), oddalono pozostałe żądania (m.in. o sumę pieniężną), zasądzono 100 zł kosztów.",https://orzeczenia.nsa.gov.pl/doc/583A026EF2,,,,cbosa
2026-04-16,WSA we Wrocławiu,II SAB/Wr 1369/25,Pozytywny,Merytoryczny,,Pobyt czasowy i praca,"Sąd stwierdził bezczynność organu, nakazał wymianę karty pobytu w 14 dni od uprawomocnienia wyroku oraz zasądził sumę pieniężną i zwrot kosztów.",https://orzeczenia.nsa.gov.pl/doc/798DC786A5,,,,cbosa
2026-04-16,WSA we Wrocławiu,II SAB/Wr 1462/25,Pozytywny,Merytoryczny,,Pobyt czasowy i praca,"Stwierdzono bezczynność Wojewody w sprawie zezwolenia na pobyt czasowy i pracę; odmówiono jednak kwalifikacji jako rażące naruszenie prawa oraz nie przyznano wnioskowanej sumy pieniężnej (zobowiązanie organu do działania umorzono, bo decyzja została wydana w toku).",https://orzeczenia.nsa.gov.pl/doc/5E175FC931,,,,cbosa
2026-04-16,WSA we Wrocławiu,II SAB/Wr 148/26,Negatywny,Procesowy,"Skarga została odrzucona, ponieważ mimo wezwania sądu nie uiszczono należnego wpisu sądowego.",Zezwolenie na pobyt czasowy i pracę – skarga na bezczynność i przewlekłość,Skarga została w całości odrzucona z powodu nieuiszczenia wpisu sądowego mimo wezwania; zarzutów bezczynności i przewlekłości nie rozpoznano merytorycznie.,https://orzeczenia.nsa.gov.pl/doc/4F9E0EE173,,,,cbosa
2026-04-16,WSA we Wrocławiu,II SAB/Wr 153/26,Negatywny,Procesowy,"Skarga została odrzucona, ponieważ mimo wezwania sądu nie uiszczono należnego wpisu sądowego.; Nie wykazano uprzedniego wniesienia ponaglenia do właściwego organu, mimo że wniesienie takiego ponaglenia jest warunkiem dopuszczalności skargi na bezczynność lub przewlekłe prowadzenie postępowania.",Pobyt czasowy i praca,Niekorzystny,https://orzeczenia.nsa.gov.pl/doc/83BD95B2A6,,,,cbosa
2026-04-16,WSA we Wrocławiu,II SAB/Wr 75/26,Pozytywny,Merytoryczny,,Pobyt czasowy,"Stwierdzono bezczynność i przewlekłość Wojewody (z rażącym naruszeniem prawa) oraz przyznano 500 zł sumy pieniężnej i 100 zł kosztów; w pozostałym zakresie (m.in. grzywna) skarga została oddalona, a zobowiązanie do czynności w terminie umorzono.",https://orzeczenia.nsa.gov.pl/doc/95DE814148,,,,cbosa
2026-04-16,WSA w Gdańsku,III SAB/Gd 512/25,Negatywny,Procesowy,"Nie uzupełniono wymaganego numeru PESEL strony będącej osobą fizyczną albo nie złożono oświadczenia o jego nieposiadaniu, mimo prawidłowego wezwania sądu, co skutkowało odrzuceniem skargi z powodu nieusunięcia braku formalnego.; Nie wykazano należycie umocowania pełnomocnika lub nie złożono pełnomocnictwa.",Pobyt czasowy,Niekorzystny,https://orzeczenia.nsa.gov.pl/doc/B48E69F251,,,,cbosa
2026-04-16,WSA w Gdańsku,III SAB/Gd 73/26,Pozytywny,Merytoryczny,,Pobyt czasowy,"Zobowiązano Wojewodę do rozpoznania wniosku o zezwolenie na pobyt czasowy w 30 dni od otrzymania prawomocnego wyroku, stwierdzono rażącą bezczynność oraz zasądzono sumę pieniężną 1000 zł i koszty 580 zł.",https://orzeczenia.nsa.gov.pl/doc/08E47C549A,,,,cbosa
2026-04-16,WSA w Gdańsku,III SAB/Gd 78/26,Pozytywny,Merytoryczny,,Pobyt czasowy i praca,"Zobowiązano Wojewodę Pomorskiego do rozpoznania wniosku skarżącego o zezwolenie na pobyt czasowy i pracę w terminie 30 dni, stwierdzono bezczynność z rażącym naruszeniem prawa oraz przyznano 1500 zł tytułem sumy pieniężnej (plus 100 zł kosztów).",https://orzeczenia.nsa.gov.pl/doc/5B89EC4AE5,,,,cbosa
2026-04-16,WSA w Gdańsku,III SAB/Gd 86/26,Pozytywny,Merytoryczny,,Pobyt czasowy,"Zobowiązano Wojewodę do rozpoznania wniosku o zezwolenie na pobyt czasowy w terminie 30 dni, stwierdzono rażącą bezczynność oraz zasądzono na rzecz skarżącego 1000 zł (plus 100 zł kosztów).",https://orzeczenia.nsa.gov.pl/doc/45C9628CA4,,,,cbosa
2026-04-16,WSA w Gdańsku,III SAB/Gd 99/26,Pozytywny,Merytoryczny,,Pobyt czasowy,"Zobowiązano Wojewodę do rozpoznania wniosku o zezwolenie na pobyt czasowy w terminie 30 dni, stwierdzono rażącą bezczynność i zasądzono 1000 zł tytułem sumy pieniężnej.",https://orzeczenia.nsa.gov.pl/doc/06708F8541,,,,cbosa
2026-04-16,WSA w Poznaniu,III SAB/Po 102/26,Pozytywny,Merytoryczny,,Pobyt czasowy,Sąd stwierdził bezczynność Wojewody w sprawie udzielenia zezwolenia na pobyt czasowy (bez rażącego naruszenia prawa) oraz zasądził zwrot kosztów postępowania (597 zł); w części zobowiązania organu do rozpoznania/załatwienia sprawy postępowanie umorzono z uwagi na wydanie decyzji w toku postępowania.,https://orzeczenia.nsa.gov.pl/doc/84F718AA8A,,,,cbosa
2026-04-16,WSA w Poznaniu,III SAB/Po 132/26,Pozytywny,Merytoryczny,,Pobyt czasowy,Zobowiązano organ do rozpoznania wniosku o zezwolenie na pobyt czasowy w terminie 60 dni od zwrotu akt z prawomocnym wyrokiem; stwierdzono bezczynność organu (nie rażącą) oraz zasądzono zwrot kosztów (100 zł).,https://orzeczenia.nsa.gov.pl/doc/094EBF1C0A,,,,cbosa
2026-04-16,WSA we Wrocławiu,III SAB/Wr 135/26,Negatywny,Procesowy,"Skarga została odrzucona, ponieważ mimo wezwania sądu nie uiszczono należnego wpisu sądowego.",Zezwolenie na pobyt czasowy i pracę – skarga na bezczynność,Skarga na bezczynność Wojewody Dolnośląskiego została w całości odrzucona z powodu nieuiszczenia wpisu sądowego mimo wezwania.,https://orzeczenia.nsa.gov.pl/doc/7135F5AA72,,,,cbosa
2026-04-16,WSA we Wrocławiu,III SAB/Wr 17/26,Pozytywny,Merytoryczny,,Pobyt czasowy,"Stwierdzono bezczynność Wojewody i rażące naruszenie prawa oraz przyznano 600 zł sumy pieniężnej; postępowanie w zakresie zobowiązania organu do załatwienia sprawy umorzono, a pozostałe żądania oddalono.",https://orzeczenia.nsa.gov.pl/doc/91045C40AA,,,,cbosa
2026-04-16,WSA we Wrocławiu,III SAB/Wr 18/26,Pozytywny,Merytoryczny,,Pobyt czasowy i praca,Została stwierdzona bezczynność Wojewody (rażące naruszenie prawa) i organ został zobowiązany do wydania rozstrzygnięcia w terminie 30 dni; zasądzono sumę pieniężną 600 zł.,https://orzeczenia.nsa.gov.pl/doc/ABD943A9D4,,,,cbosa
2026-04-16,WSA we Wrocławiu,III SAB/Wr 36/26,Pozytywny,Merytoryczny,,Pobyt czasowy i praca,"Sąd stwierdził przewlekłość, nakazał Wojewodzie rozpoznać wniosek o zezwolenie na pobyt czasowy i pracę w terminie 30 dni oraz przyznał skarżącemu 1000 zł (plus zasądził koszty).",https://orzeczenia.nsa.gov.pl/doc/E5FFEF67E9,,,,cbosa
2026-04-16,WSA we Wrocławiu,III SAB/Wr 73/26,Pozytywny,Merytoryczny,,Pobyt czasowy i praca,"Skarga została uwzględniona: stwierdzono przewlekłość z rażącym naruszeniem prawa, zobowiązano wojewodę do załatwienia sprawy w terminie 30 dni, przyznano 700 zł oraz zwrot 100 zł kosztów postępowania.",https://orzeczenia.nsa.gov.pl/doc/3BB972821E,,,,cbosa
2026-04-16,WSA we Wrocławiu,III SAB/Wr 92/26,Negatywny,Procesowy,"Skarga została odrzucona, ponieważ mimo wezwania sądu nie uiszczono należnego wpisu sądowego.; Nie uzupełniono wymaganego numeru PESEL strony będącej osobą fizyczną albo nie złożono oświadczenia o jego nieposiadaniu, mimo prawidłowego wezwania sądu, co skutkowało odrzuceniem skargi z powodu nieusunięcia braku formalnego.",Skarga na bezczynność w sprawie zezwolenia na pobyt czasowy i pracę,"Skarga została w całości odrzucona z przyczyn procesowych, bez merytorycznej oceny zarzucanej bezczynności Wojewody Dolnośląskiego.",https://orzeczenia.nsa.gov.pl/doc/3AE077165A,,,,cbosa
